ID,geometry,alt_name,ele,gnis:feature_id,name,name:ru,place,tourism,wikidata,name:zh,name:zh-Hant,wikipedia,wheelchair,amenity,attraction,gnis:county_id,gnis:created,gnis:state_id,architect,artist_name,artwork_type,historic,start_date,website,website:alternate,artwork_subject,material,addr:housenumber,addr:postcode,addr:street,phone,addr:city,addr:country,addr:state,gnis:county_name,gnis:import_uuid,gnis:reviewed,lgbtq,source,sport,building,building:colour,building:levels,building:material,height,nycdoitt:bin,roof:material,roof:shape,addr:floor,opening_hours,name:es,email,internet_access,internet_access:fee,smoking,fee,leisure,access,name:fr,artist:wikidata,image,memorial,note,wikimedia_commons,artist:wikipedia,subject:wikidata,subject:wikipedia,brand,brand:wikidata,noexit,branch,operator,rooms,old_name,air_conditioning,bar,reservation,barrier,board_type,information,species:wikidata,species:wikipedia,official_name,description,name:hr,internet_access:ssid,emergency,operator:wikidata,operator:wikipedia,covered,check_date,fax,flickr,short_name,shop,level,contact:website,cuisine,name:en,name:zh-Hans,date,display,faces,addr:unit,fixme,contact:facebook,contact:instagram,fitness_centre,postal_code,swimming_pool,ref,ref:nrhp,contact:email,dof,source_ref,subject:description,statue,dog,museum,operator:type,artist,breakfast,payment:cash,payment:credit_cards,payment:debit_cards,year_of_construction,inscription,opening_hours:covid19,inscription_1,inscription_2,backrest,toilets:wheelchair,alt_name:en,alt_name:fr,contact:yelp,disused:website,source:name,contact:pinterest,contact:twitter,wifi,subject,name:ko,payment:american_express,payment:mastercard,payment:visa,toilets,direction,name:it,link,map_size,map_type,name:de,capacity,sculptor,facebook,bench,indoor,lit,sms,video,natural,species,species:en,tree:diameter,type,payment:diners_club,payment:discover_card,toilets:unisex,contact:fax,contact:phone,architect:wikidata,name:etymology:wikidata,motor_vehicle,toilets:access,location,man_made,opening_hours:url,board:title,layer,polling_station,construction:tourism,architect:wikipedia,old_name:etymology:wikidata,old_old_name,description:en,internet,bicycle_parking,min_height,colour,model,survey:date,fountain,network,parking,payment:contactless,pets,guide_type,level:ref,room,cost,office,wikimedia_commons_1,nodes,maxspeed,surface,tiger:cfcc,tiger:county,tiger:name_base,tiger:zip_left,tiger:zip_right,oneway,tiger:name_type,tiger:reviewed,name_1,sidewalk:both,tiger:name_base_1,tiger:name_type_1,addr:full,check_date:opening_hours,heritage,heritage:operator,lpc:inscription_date,name:ja,name:tr,nrhp:inscription_date,ref:lpc,building:part,importance,landmark,monument,name:af,name:ar,name:azb,name:ba,name:be,name:cs,name:da,name:el,name:et,name:eu,name:fi,name:he,name:hi,name:hu,name:kaa,name:lt,name:nl,name:pl,name:pt,name:ro,name:sk,name:sl,name:sr,name:sv,name:tt,name:uk,name:ur,official_name:en,roof:colour,seamark:landmark:category,government,building:architecture,building:use,construction_date,name:zh_pinyin,short_name:de,short_name:es,short_name:fr,short_name:pl,ship:type,seasonal,disused:tourism,area,team,team_2,construction,smoothness,heritage:website,nrhp:criteria,protection_title,nrhp:nhl,payment:carte_blanche,payment:jcb,payment:union_pay,business_centre,addr:district,pets_allowed,fee:conditional,old_name:es,religion,cat,addr:housename,designation,name:fa,old_name:-2006,old_name:2006-2019,instagram,notable_tenant:wikidata,twitter,not:brand:wikidata,laundry_service,old_nycdoitt:bin,payment:unionpay,wheelchair:rooms,building:levels:underground,loc_name,name:ast,operator:short,operator:website,ref:isil,name:kn,denomination,service:bicycle:rental,tourism_1,building:name,building:start_date,building:wikidata,building:wikipedia,museum:start_date,owner,diocese,rooms:wheelchair,landuse,bin,sauna,tower:type,zoo,bridge,manufacturer,maxweight,bridge:structure,alt_name:cs,alt_name:es,mapillary,aerialway,url,url:1,drinking_water,name:bg,name:ml,seamark:platform:category,seamark:type,closed,tunnel,ways,addr:place,bicycle,old_railway_operator
1658,"POLYGON ((-73.994979 40.750671, -73.994966 40.750691, -73.9949593 40.7507, -73.9949589 40.7507006, -73.9949543 40.750707, -73.9949505 40.7507122, -73.9949456 40.7507189, -73.9948576 40.7508395, -73.9947921 40.7509293, -73.9947291 40.7510156, -73.9947086 40.7510437, -73.9944723 40.7513676, -73.994466 40.7513758, -73.9944572 40.7513877, -73.9944541 40.7513925, -73.9943847 40.7514858, -73.994563 40.7515625, -73.9946815 40.7516121, -73.9953546 40.7518968, -73.9953649 40.7519011, -73.9953746 40.7519051, -73.9954358 40.7519308, -73.9956425 40.7520201, -73.9956498 40.7520102, -73.9957045 40.7519282, -73.9957097 40.7519211, -73.9960453 40.7514645, -73.9960613 40.7514425, -73.9960838 40.7514115, -73.9961951 40.7512605, -73.9962247 40.7512199, -73.9962909 40.7511243, -73.9961989 40.7510854, -73.9960871 40.7510381, -73.9959347 40.750969, -73.995336 40.7507153, -73.9952132 40.7506639, -73.9952234 40.7506499, -73.9951475 40.7506181, -73.99505 40.7505773, -73.9950393 40.7505921, -73.994979 40.750671))",Penn Station – Moynihan Train Hall,,,Moynihan Train Hall,,,attraction,Q104536857,,,en:Moynihan Train Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amtrak,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,area,,,,,,,,,,,,,,,,,,underground,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,"[9419131205, 2703228495, 9419131182, 8232718156, 8232718157, 9419131177, 9419131183, 8232718131, 8232718132, 5122601054, 9419131166, 9419131169, 9419131171, 9419131176, 2703228535, 2703228546, 2703228552, 8609027628, 9419131214, 9419131211, 9419131213, 2703228581, 2703228610, 2703228608, 4599714987, 4599714986, 4599714912, 4599714905, 4599714895, 9419131138, 4599714882, 2703228515, 9419131155, 2703228511, 2703228506, 8609027629, 2703228488, 2703228483, 2308965783, 2703228470, 2703228477, 9419131205]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,"POLYGON ((-73.9940536 40.7542128, -73.9939532 40.7543505, -73.9940752 40.7543996, -73.9941947 40.7544477, -73.9942925 40.7543135, -73.9941708 40.7542622, -73.9940536 40.7542128))",,,,Hotel Central Times Square,,,hotel,,,,,,,,,,,,,,,,https://www.ihg.com/spnd/hotels/us/en/new-york/nycvm/hoteldetail,,,,,,,+1 212-542-8990,,,,,,,,,,,,,,,,,,,,,,wlan,no,no,,,,,,,,,,,,,,,,,IHG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-Raj,,no,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2709402717, 2709402766, 2709402789, 2709402824, 2709402754, 2709402744, 2709402717]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-Raj,,,,,,,,,,,,,,,,fee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,"POLYGON ((-73.9383999 40.79989, -73.9383285 40.7999883, -73.9382674 40.8000723, -73.938118 40.8000101, -73.9381985 40.7998992, -73.9380867 40.7998527, -73.9381387 40.7997812, -73.9383999 40.79989))",,,,,,,apartment,,,,,,,,,,,,,,,,,,,,2183,,3rd Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8839810437, 8839810433, 2765520384, 8839810436, 8839810435, 8839810434, 2765520362, 8839810437]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,"POLYGON ((-73.970665 40.7743081, -73.9706773 40.7742671, -73.9707066 40.7742313, -73.9707496 40.7742047, -73.9708017 40.77419, -73.9708573 40.774189, -73.9709102 40.7742017, -73.9709549 40.7742267, -73.9709864 40.7742614, -73.9710013 40.7743019, -73.9709981 40.7743439, -73.970977 40.7743829, -73.9709404 40.7744145, -73.9708922 40.7744354, -73.9708376 40.7744434, -73.9707826 40.7744374, -73.9707331 40.7744183, -73.9706945 40.7743881, -73.9706709 40.7743499, -73.970665 40.7743081))",Angel of the Waters,,,Bethesda Fountain,,,attraction,Q532029,,,en:Bethesda Terrace and Fountain,,fountain,,,,,,Emma Stebbins,statue,,1873-05-31,https://www.centralparknyc.org/locations/bethesda-fountain,https://www.nycgovparks.org/parks/central-park/monuments/114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fontaine Bethesda,Q1338103,,,,,en:Emma Stebbins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angel of the Waters,,,,,,,,,,,,,,,,,yes,,,water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,decorative,,,,,,,,,,,"[8869938932, 8869938933, 8869938934, 8869938935, 8869938936, 8869938937, 8869938938, 8869938939, 8869938940, 8869938941, 8869938942, 8869938943, 8869938944, 8869938945, 8869938946, 8869938947, 8869938948, 8869938949, 8869938950, 8869938932]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,
1662,"POLYGON ((-73.9695333 40.7724092, -73.9695308 40.7724118, -73.9695297 40.772415, -73.9695299 40.7724182, -73.9695316 40.7724212, -73.9695344 40.7724236, -73.9695381 40.7724252, -73.9695423 40.7724259, -73.9695465 40.7724254, -73.9695503 40.7724239, -73.9695533 40.7724216, -73.9695551 40.7724187, -73.9695556 40.7724154, -73.9695546 40.7724123, -73.9695524 40.7724095, -73.9695491 40.7724075, -73.9695451 40.7724064, -73.9695408 40.7724063, -73.9695367 40.7724072, -73.9695333 40.7724092))",,,,Mother Goose,,,artwork,,,,,,,,,,,,Frederick Roth,statue,,1938,https://www.nycgovparks.org/parks/central-park/monuments/1069,https://www.centralparknyc.org/locations/mother-goose,,granite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8873729164, 8873729165, 8873729166, 8873729167, 8873729168, 8873729169, 8873729170, 8873729171, 8873729172, 8873729154, 8873729155, 8873729158, 8873729159, 8873729160, 8873729161, 8873729162, 8873729163, 8873729156, 8873729157, 8873729164]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,"POLYGON ((-73.9697431 40.7724694, -73.9697413 40.7724712, -73.9697404 40.7724734, -73.9697404 40.7724757, -73.9697415 40.7724779, -73.9697434 40.7724797, -73.969746 40.7724809, -73.969749 40.7724814, -73.969752 40.7724811, -73.9697548 40.77248, -73.9697568 40.7724784, -73.9697581 40.7724764, -73.9697585 40.7724742, -73.9697579 40.772472, -73.9697565 40.7724701, -73.9697543 40.7724686, -73.9697516 40.7724677, -73.9697486 40.7724676, -73.9697457 40.7724681, -73.9697431 40.7724694))",,,,Snow Babies,,,artwork,,,,,,,,,,,,Victor Frisch,statue,,1938,https://www.nycgovparks.org/parks/central-park/monuments/1460,https://www.centralparknyc.org/locations/snow-babies,,stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8873729182, 8873729183, 8873729184, 8873729185, 8873729186, 8873729187, 8873729188, 8873729189, 8873729190, 3891884868, 8873729173, 8873729176, 8873729177, 8873729178, 8873729179, 8873729180, 8873729181, 8873729174, 8873729175, 8873729182]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,"POLYGON ((-73.9752029 40.7757306, -73.9751974 40.7757347, -73.975194 40.7757398, -73.975193 40.7757456, -73.9751945 40.7757513, -73.9751983 40.7757563, -73.9752041 40.7757601, -73.9752112 40.7757622, -73.9752189 40.7757625, -73.9752262 40.7757609, -73.9752325 40.7757576, -73.975237 40.7757529, -73.9752393 40.7757474, -73.975239 40.7757416, -73.9752363 40.7757362, -73.9752314 40.7757317, -73.9752249 40.7757287, -73.9752174 40.7757274, -73.9752098 40.7757281, -73.9752029 40.7757306))",,,,John Lennon's Imagine,,,artwork,,,,,yes,,,,,,,,mosaic,,,https://www.nycgovparks.org/parks/central-park/monuments/764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8873736457, 8873736458, 8873736459, 8873736460, 8873736461, 8873736462, 8873736463, 2291198249, 8873736446, 8873736449, 8873736450, 8873736451, 8873736452, 8873736453, 8873736454, 8873736455, 8873736456, 8873736447, 8873736448, 8873736457]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,"POLYGON ((-73.9882103 40.74126, -73.9882278 40.7412344, -73.9881929 40.7412207, -73.9881754 40.7412464, -73.9882103 40.74126))",,,,Roscoe Conkling,,,artwork,Q27919861,,,en:Statue of Roscoe Conkling,,,,,,,,John Quincy Adams Ward,statue,,,https://www.nycgovparks.org/parks/madisonsquarepark/monuments/319,,,bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8881497452, 8881497453, 8881497454, 8881497455, 8881497452]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,"POLYGON ((-73.9888552 40.7415062, -73.9888471 40.7414871, -73.9888187 40.741494, -73.9888268 40.7415131, -73.9888552 40.7415062))",,,,William Henry Seward Monument,,,artwork,Q18159286,,,en:Statue of William H. Seward (New York City),,,,,,,,Randolph Rogers,statue,,,https://www.nycgovparks.org/parks/madisonsquarepark/monuments/1429,,,bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8881497451, 8881497456, 8881497457, 8881497458, 8881497451]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,"POLYGON ((-73.987074 40.7427967, -73.9870868 40.7427811, -73.9870675 40.7427721, -73.9870547 40.7427877, -73.987074 40.7427967))",,,,Chester Alan Arthur,,,artwork,Q27919852,,,en:Statue of Chester A. Arthur,,,,,,,,George Edwin Bissell,statue,,,https://www.nycgovparks.org/parks/madisonsquarepark/monuments/55,,,bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1251646000, 8881497465, 8881497466, 8881497467, 1251646000]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,"POLYGON ((-73.9876669 40.7427727, -73.9876751 40.7427608, -73.9876598 40.7427548, -73.9876516 40.7427667, -73.9876669 40.7427727))",,,,Admiral David Glasgow Farragut,,,artwork,Q17509809,,,en:Statue of David Farragut (New York City),,,,,,,,Augustus Saint-Gaudens;Stanford White,statue,,,https://www.nycgovparks.org/parks/madisonsquarepark/monuments/466,,,bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8881497468, 8881497469, 8881497470, 8881497471, 8881497468]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,"POLYGON ((-74.0209574 40.6889576, -74.0208736 40.6889512, -74.0208169 40.6890295, -74.0208193 40.6890359, -74.020886 40.6890499, -74.020949 40.6890491, -74.0209785 40.6890181, -74.0209778 40.688998, -74.0209688 40.6889685, -74.0209574 40.6889576))",,,,,,,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8931162297, 8931162296, 4991344370, 8931162295, 8931162294, 8931162293, 8931162292, 8931162291, 8931162290, 8931162297]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,"POLYGON ((-73.9519304 40.7730633, -73.9518719 40.7730553, -73.9518636 40.77309, -73.9518429 40.7730959, -73.9517956 40.7730008, -73.9517794 40.7730214, -73.9517312 40.7729998, -73.9517676 40.7729533, -73.9518511 40.7729907, -73.951831 40.7730164, -73.9518363 40.7730269, -73.9519125 40.7730374, -73.9519174 40.7730171, -73.9519407 40.7730203, -73.9519304 40.7730633))",,,,,,,artwork,,,,,,,,,,,,,sculpture,,,,,,metal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8996411403, 8996411404, 8996411405, 8996411406, 8996411407, 8996411408, 8996411409, 8996411410, 8996411411, 8996411412, 8996411413, 8996411414, 8996411415, 8996411416, 8996411403]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,"POLYGON ((-73.9730722 40.7647833, -73.973068 40.7647841, -73.9730644 40.7647859, -73.9730379 40.7648222, -73.9730364 40.7648253, -73.9730363 40.7648285, -73.9730376 40.7648316, -73.97304 40.7648342, -73.9730435 40.7648361, -73.9730476 40.7648371, -73.9730521 40.764837, -73.9730563 40.7648358, -73.9730597 40.7648335, -73.9730859 40.7647968, -73.9730867 40.7647934, -73.973086 40.76479, -73.9730838 40.764787, -73.9730804 40.7647848, -73.9730764 40.7647835, -73.9730722 40.7647833))",Sherman Memorial,,,William Tecumseh Sherman,,,artwork,Q18159288,,,en:William Tecumseh Sherman (Saint-Gaudens),,,,,,,,Augustus Saint-Gaudens,statue,,30/05/1903,https://www.nycgovparks.org/parks/grand-army-plaza-m062/monuments/1442,https://www.centralparknyc.org/locations/william-tecumseh-sherman,,metal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,equestrian,,,,,,,,,1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9138634245, 9138634246, 9138634247, 9138634248, 9138634249, 9138634250, 9138634251, 9138634252, 9138634253, 1251382475, 9138634236, 9138634239, 9138634240, 9138634241, 9138634242, 9138634243, 9138634244, 9138634237, 9138634238, 9138634245]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,"POLYGON ((-74.0002033 40.757408, -74.0003598 40.7571897, -74.0006023 40.7572894, -74.0005452 40.7573692, -74.0005899 40.7573876, -74.0004907 40.7575261, -74.0002033 40.757408))",,,,Aloft,,,hotel,,,,,,,,,,,,,,,,,,,,450,10018,11th Avenue,,New York,,NY,,,,,,,yes,,51,,195.7,,,,,,,,,,,,,,,,,,,,,,,Aloft,Q4734166,,,,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9421942625, 9421942626, 9421942627, 9421942628, 9421942629, 9421942630, 9421942625]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,
1673,"POLYGON ((-74.0072972 40.7054276, -74.0072049 40.7054971, -74.0074223 40.7056287, -74.0075012 40.7055612, -74.0072972 40.7054276))",,,,Hotel Indigo,,,hotel,,,,,,,,,,,,,,,,https://www.ihg.com/hotelindigo/hotels/us/en/new-york/nycgo/hoteldetail,,,,120,10005,Water Street,-8214,New York,,NY,,,,,,,hotel,,,,,,,,,,,reservations@inwallst.com,,,,,,,,,,,,,,,,Hotel Indigo,Q5911596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2825052912, 2825052925, 9652271878, 9652271876, 2825052912]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,"LINESTRING (-73.9966451 40.7318592, -73.9965548 40.7318205, -73.9964577 40.7317788, -73.9960959 40.7316248)",,,,Washington Mews,,,yes,Q4018413,,,en:Washington Mews,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[42433354, 8309478839, 5784502859, 9800536167]",25 mph,concrete,A41,"New York, NY",Washington Mews,10003,10003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,"LINESTRING (-73.9952332 40.7312576, -73.9952053 40.7312457, -73.995119 40.731209)",,,,Washington Mews,,,yes,Q4018413,,,en:Washington Mews,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5784502858, 8309478843, 42433356]",25 mph,asphalt,A41,"New York, NY",Washington Mews,10003,10003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
